19,0
2865,0
2263,0
1155,0
1361,0
2557,0
1204,0
3030,0
2131,0
805,0
747,0
386,0
3433,0
2618,0
2100,0
502,0
51,0
3497,0
1961,0
619,0
2827,0
1326,0
3006,0
822,0
2653,0
2015,0
1682,0
3417,0
1778,0
2491,0
1888,0
831,0
935,0
1844,0
597,0
3170,0
322,0
533,0
275,0
3179,0
102,0
1760,0
2650,0
1143,0
1684,0
2292,0
1850,0
2200,0
2758,0
2344,0
1009,0
3348,0
698,0
1496,0
2988,0
1631,0
1642,0
1998,0
2623,0
1643,0
665,0
1766,0
3504,0
3028,0
1969,0
96,0
1718,0
3564,0
281,0
90,0
3075,0
1558,0
3304,0
3469,0
3626,0
1736,0
1977,0
225,0
2830,0
2933,0
2266,0
1130,0
996,0
2196,0
1054,0
2219,0
2234,0
1518,0
1926,0
3053,0
1876,0
3140,0
591,0
566,0
2258,0
2049,0
206,0
792,0
1164,0
1526,0
1313,0
2679,0
2658,0
2960,0
670,0
2257,0
2929,0
3080,0
2516,0
1849,0
2708,0
2114,0
2712,0
2273,0
3250,0
2678,0
2781,0
2754,0
35,0
245,0
1028,0
2555,0
2369,0
627,0
3127,0
2772,0
1905,0
3648,0
1813,0
142,0
2773,0
2363,0
2651,0
3069,0
3274,0
2300,0
560,0
2319,0
1562,0
535,0
3354,0
940,0
326,0
992,0
92,0
3047,0
1830,0
590,0
925,0
2224,0
2279,0
2037,0
3244,0
556,0
2612,0
1069,0
1694,0
1655,0
920,0
1014,0
1879,0
3402,0
1906,0
3537,0
394,0
291,0
2734,0
3340,0
651,0
104,0
669,0
2213,0
86,0
2553,0
1262,0
3646,0
655,0
1501,0
36,0
105,0
3468,0
2198,0
2948,0
2216,0
2501,0
2372,0
1450,0
1421,0
299,0
1787,0
1953,0
2615,0
59,0
646,0
159,0
2041,0
3527,0
110,0
782,0
3484,0
2533,0
1123,0
2415,0
34,0
47,0
1614,0
163,0
1743,0
1667,0
2076,0
237,0
3112,0
3384,0
874,0
1800,0
3625,0
70,0
2162,0
3407,0
3290,0
2321,0
1398,0
1258,0
2552,0
2334,0
2427,0
3196,0
3346,0
145,0
441,0
2103,0
737,0
1479,0
2256,0
620,0
2696,0
54,0
1840,0
2204,0
772,0
1641,0
1177,0
2428,0
942,0
2776,0
3458,0
3452,0
1454,0
216,0
3282,0
215,0
2087,0
2738,0
28,0
3109,0
260,0
607,0
3674,0
3538,0
3621,0
2961,0
1084,0
1303,0
2593,0
767,0
641,0
438,0
3151,0
3480,0
1657,0
3425,0
332,0
2035,0
3669,0
29,0
2298,0
1878,0
479,0
115,0
1195,0
1923,0
3457,0
2467,0
3494,0
2867,0
3183,0
2627,0
3518,0
1104,0
1611,0
2286,0
2654,0
2872,0
1288,0
42,0
1277,0
1811,0
2522,0
2656,0
3259,0
91,0
205,0
1147,0
1873,0
663,0
2566,0
3013,0
1938,0
3431,0
2775,0
1975,0
3002,0
2177,0
1560,0
1864,0
1029,0
3145,0
1187,0
3123,0
1728,0
570,0
2531,0
2529,0
1156,0
1385,0
1392,0
2092,0
1557,0
2672,0
152,0
768,0
3416,0
1477,0
262,0
758,0
3163,0
1295,0
876,0
3386,0
2275,0
2958,0
3366,0
236,0
1249,0
2386,0
563,0
458,0
3269,0
1932,0
2964,0
1724,0
295,0
171,0
2,0
835,0
1720,0
2884,0
2013,0
2850,0
3605,0
3595,0
1403,0
150,0
243,0
2145,0
1309,0
1569,0
324,0
