19,1
2865,0
2263,0
1155,1
1361,1
2557,1
1204,1
3030,0
2131,0
805,1
747,1
386,1
3433,1
2618,0
2100,0
502,1
51,1
3497,0
1961,0
619,1
2827,0
1326,0
3006,1
822,1
2653,0
2015,0
1682,0
3417,0
1778,0
2491,0
1888,0
831,1
935,1
1844,0
597,1
3170,0
322,1
533,1
275,1
3179,0
102,1
1760,0
2650,0
1143,1
1684,0
2292,0
1850,1
2200,0
2758,0
2344,0
1009,1
3348,0
698,1
1496,0
2988,0
1631,0
1642,0
1998,0
2623,0
1643,0
665,1
1766,0
3504,0
3028,0
1969,0
96,1
1718,0
3564,0
281,1
90,0
3075,0
1558,0
3304,0
3469,0
3626,0
1736,0
1977,0
225,1
2830,0
2933,0
2266,0
1130,0
996,1
2196,0
1054,1
2219,0
2234,0
1518,0
1926,0
3053,0
1876,0
3140,1
591,1
566,1
2258,0
2049,0
206,1
792,1
1164,1
1526,0
1313,1
2679,0
2658,0
2960,0
670,1
2257,0
2929,0
3080,0
2516,0
1849,0
2708,0
2114,0
2712,1
2273,0
3250,0
2678,0
2781,0
2754,0
35,1
245,0
1028,1
2555,0
2369,1
627,1
3127,0
2772,0
1905,0
3648,0
1813,0
142,1
2773,0
2363,0
2651,0
3069,0
3274,0
2300,0
560,0
2319,0
1562,0
535,1
3354,0
940,1
326,1
992,1
92,0
3047,1
1830,0
590,1
925,1
2224,0
2279,0
2037,0
3244,0
556,1
2612,1
1069,1
1694,0
1655,1
920,1
1014,1
1879,0
3402,1
1906,0
3537,1
394,1
291,1
2734,0
3340,0
651,1
104,1
669,1
2213,0
86,0
2553,0
1262,1
3646,0
655,1
1501,0
36,1
105,1
3468,1
2198,0
2948,0
2216,0
2501,0
2372,0
1450,1
1421,0
299,1
1787,0
1953,0
2615,0
59,0
646,1
159,0
2041,0
3527,0
110,1
782,1
3484,0
2533,0
1123,0
2415,0
34,1
47,1
1614,0
163,1
1743,0
1667,0
2076,0
237,1
3112,0
3384,0
874,1
1800,0
3625,0
70,0
2162,0
3407,1
3290,0
2321,0
1398,0
1258,1
2552,0
2334,0
2427,0
3196,0
3346,0
145,0
441,1
2103,0
737,0
1479,0
2256,0
620,1
2696,0
54,0
1840,0
2204,0
772,1
1641,0
1177,1
2428,0
942,1
2776,0
3458,0
3452,0
1454,1
216,1
3282,0
215,1
2087,0
2738,0
28,1
3109,0
260,1
607,0
3674,0
3538,0
3621,1
2961,0
1084,1
1303,0
2593,1
767,1
641,1
438,1
3151,0
3480,1
1657,0
3425,0
332,1
2035,1
3669,0
29,1
2298,0
1878,0
479,1
115,1
1195,1
1923,0
3457,1
2467,0
3494,0
2867,0
3183,0
2627,0
3518,0
1104,1
1611,0
2286,0
2654,0
2872,0
1288,1
42,1
1277,1
1811,0
2522,0
2656,0
3259,0
91,0
205,1
1147,1
1873,0
663,1
2566,0
3013,0
1938,0
3431,0
2775,0
1975,0
3002,0
2177,0
1560,0
1864,0
1029,1
3145,0
1187,1
3123,0
1728,0
570,1
2531,0
2529,0
1156,1
1385,1
1392,0
2092,0
1557,1
2672,0
152,1
768,1
3416,0
1477,1
262,0
758,1
3163,0
1295,0
876,1
3386,0
2275,0
2958,0
3366,1
236,1
1249,0
2386,0
563,1
458,1
3269,0
1932,0
2964,0
1724,0
295,0
171,1
2,1
835,1
1720,0
2884,0
2013,1
2850,0
3605,0
3595,0
1403,1
150,0
243,1
2145,0
1309,1
1569,0
324,1
