3190,0
1950,0
3016,0
775,1
2086,0
3264,0
2896,0
2709,0
1205,1
1592,0
1097,1
3400,0
2422,0
2936,0
1299,0
509,1
2316,0
2317,0
2503,0
1609,0
1936,0
1376,0
1993,0
2537,0
306,1
1732,0
2458,0
1591,0
2014,0
707,0
1627,0
3579,0
922,1
1554,0
1756,0
1550,0
1230,1
2425,0
1162,1
3,1
2732,0
65,1
3678,0
1272,1
2353,0
937,1
3003,0
1325,0
415,1
2168,1
3588,0
1333,0
3057,0
292,1
929,1
3644,0
3415,0
1765,0
1329,1
97,1
715,1
1206,1
2699,0
630,1
3276,0
473,0
2887,0
2233,0
510,1
2824,0
2666,0
736,1
329,1
589,1
967,1
2455,0
3023,0
3350,0
2855,0
3536,0
377,1
3467,0
2189,0
3156,0
2838,0
1339,1
1112,1
389,0
2783,0
2633,0
2737,0
1473,0
521,1
3270,0
1372,1
2385,0
3549,0
3207,0
3174,0
203,1
1907,0
138,0
1440,1
3569,0
683,1
156,1
77,1
2169,0
290,1
297,1
1055,1
2342,0
3635,0
3022,1
1078,1
64,1
3153,0
2347,1
3198,0
892,1
1865,0
387,0
666,1
2513,0
897,1
3206,0
3499,0
1617,0
2036,0
26,1
2187,0
1042,1
2069,0
2559,0
2443,0
99,0
374,0
1140,1
348,1
1348,0
1749,0
2331,0
2081,0
1855,0
1653,0
1124,1
2940,0
3025,0
157,1
1524,0
3273,0
444,1
1254,0
1146,1
1759,0
1786,0
2129,0
446,0
2875,0
2760,0
2293,0
2947,0
2839,0
3511,0
2269,0
3610,0
3322,0
379,1
343,1
1893,0
3670,0
1467,1
1652,0
2133,0
3422,0
2728,0
2181,0
537,1
2227,0
3584,0
3255,0
839,1
151,1
2335,0
3460,1
1048,1
1414,1
3575,0
1545,0
1515,1
195,1
231,1
1568,0
2900,0
2433,0
1179,1
766,1
2720,0
648,1
2390,0
2798,0
3623,0
3609,0
1857,0
2715,0
677,1
1621,0
2806,0
949,1
66,1
3412,0
1092,1
1007,1
3102,0
61,1
3343,0
460,1
536,1
915,1
1138,1
1776,0
799,1
2726,0
2193,0
947,0
2698,0
269,1
1835,0
314,1
2547,0
667,1
2889,0
1602,0
2910,0
985,0
2668,0
2378,0
371,1
2782,0
2652,0
2570,1
356,1
469,0
725,0
1410,1
1746,0
2343,1
2118,0
1687,0
1971,0
3436,1
457,1
2469,0
2911,0
2904,0
486,0
304,1
2166,0
993,1
3548,0
2556,0
3562,0
1349,0
3243,0
3211,1
3306,0
900,1
1790,0
408,1
959,0
807,1
88,0
1160,1
704,1
1367,1
3655,0
294,0
2815,0
1246,0
3581,0
1165,1
1809,0
1236,1
1390,0
320,1
3374,0
781,1
3229,0
3062,0
1647,0
78,1
546,1
2376,0
2803,0
1151,0
1763,0
2182,0
3539,0
381,0
1908,0
1294,1
916,1
1466,1
2401,0
285,0
2571,0
416,1
385,1
141,1
692,1
3359,0
1233,1
2423,0
2007,0
357,1
1812,0
1530,0
3367,0
1050,1
989,1
2833,0
323,1
3577,0
1148,0
530,1
2890,0
263,1
3169,0
5,1
3218,0
3101,0
2241,0
1386,1
1675,0
653,1
1381,0
1012,1
1213,0
1399,1
928,1
1793,0
62,1
1768,0
1829,0
2106,0
2125,0
1357,1
804,1
840,1
1903,0
3550,0
2605,0
1407,1
2481,0
1921,0
2603,0
3505,0
73,1
832,1
131,1
3522,0
3465,0
1275,1
1293,1
612,1
3158,0
873,1
3369,0
