1676,0
2102,0
674,0
95,0
2777,0
2938,0
3377,0
3272,0
1305,0
2597,0
2548,0
1960,0
1808,0
2800,0
2667,0
3258,0
3586,0
2635,0
2898,0
1063,0
3443,0
2021,0
2027,0
3114,0
3072,0
1571,0
3107,0
2272,0
432,0
1789,0
3598,0
1212,0
2539,0
3235,0
3332,0
1613,0
3489,0
2249,0
1516,0
117,0
3135,0
480,0
3566,0
1822,0
520,0
2170,0
3345,0
2432,0
2944,0
2421,0
390,0
678,0
2138,0
1448,0
1321,0
3624,0
346,0
1797,0
2956,0
1773,0
160,0
1072,0
325,0
761,0
2019,0
3604,0
1979,0
3558,0
3106,0
621,0
3126,0
858,0
106,0
2561,0
1731,0
2079,0
1153,0
3116,0
319,0
764,0
2484,0
3349,0
1500,0
1629,0
2723,0
930,0
3420,0
1898,0
1862,0
1540,0
1362,0
640,0
338,0
902,0
3024,0
3679,0
1273,0
1061,0
1587,0
345,0
2573,0
1338,0
2207,0
201,0
903,0
1887,0
3261,0
41,0
1203,0
2453,0
1316,0
2546,0
2740,0
889,0
278,0
2675,0
1041,0
2601,0
798,0
969,0
1346,0
1377,0
1085,0
1664,0
3660,0
787,0
3500,0
3556,0
2921,0
3073,0
3335,0
2006,0
1980,0
197,0
2885,0
400,0
1791,0
740,0
1741,0
756,0
3594,0
512,0
998,0
3622,0
3292,0
2919,0
3551,0
786,0
2000,0
2486,0
1405,0
1129,0
580,0
1383,0
233,0
2248,0
2626,0
1871,0
463,0
2159,0
827,0
1470,0
647,0
2441,0
1734,0
46,0
358,0
608,0
1159,0
170,0
824,0
137,0
3583,0
2975,0
1022,0
2818,0
1912,0
2259,0
264,0
2053,0
133,0
120,0
549,0
378,0
1034,0
228,0
983,0
3205,0
2325,0
1555,0
3188,0
986,0
2474,0
2490,0
161,0
1547,0
3657,0
1436,0
605,0
629,0
1704,0
2609,0
1805,0
1131,0
434,0
455,0
2843,0
3487,0
689,0
3532,0
2780,0
726,0
2829,0
2518,0
738,0
396,0
1846,0
301,0
2127,0
2318,0
706,0
2976,0
3176,0
1911,0
1945,0
2195,0
1095,0
293,0
2946,0
397,0
2532,0
1260,0
3656,0
819,0
2479,0
3066,0
1434,0
1764,0
2741,0
2625,0
3256,0
3279,0
1804,0
111,0
2367,0
2941,0
1229,0
3291,0
611,0
2074,0
2094,0
1145,0
3572,0
1216,0
2565,0
20,0
1818,0
1490,0
2646,0
52,0
1181,0
1056,0
2075,0
1947,0
719,0
8,0
16,0
813,0
3552,0
2932,0
1327,0
1827,0
645,0
2791,0
2305,0
1065,0
1194,0
1968,0
634,0
626,0
1133,0
686,0
2008,0
2748,0
2144,0
3263,0
2717,0
3596,0
401,0
136,0
2324,0
3599,0
3082,0
2308,0
3358,0
995,0
2797,0
2792,0
1910,0
2462,0
1393,0
2355,0
3424,0
1463,0
3427,0
1322,0
1170,0
1683,0
277,0
2973,0
3380,0
1478,0
3238,0
9,0
365,0
543,0
1193,0
3671,0
2842,0
631,0
3432,0
3423,0
175,0
2062,0
3240,0
45,0
1066,0
1342,0
2418,0
991,0
2141,0
2879,0
2407,0
2520,0
2901,0
3131,0
1315,0
143,0
1010,0
990,0
691,0
411,0
3498,0
2660,0
2700,0
126,0
2110,0
2220,0
956,0
3294,0
2327,0
2405,0
851,0
3634,0
1810,0
132,0
2950,0
395,0
1622,0
732,0
1125,0
3314,0
2721,0
505,0
794,0
3409,0
3026,0
147,0
