2682,0
1202,0
1328,0
1512,0
2160,0
3061,0
1856,0
3058,0
12,0
3395,0
3387,0
3293,0
2836,0
75,0
3664,0
1513,0
841,0
971,0
950,0
1485,0
2439,0
3034,0
617,0
452,0
2048,0
2610,0
1261,0
2157,0
2489,0
3325,0
453,0
3379,0
1754,0
1070,0
3277,0
3461,0
3401,0
89,0
1648,0
1413,0
1762,0
2892,0
3391,0
1281,0
254,0
1197,0
1708,0
600,0
1111,0
1472,0
750,0
360,0
2449,0
3590,0
284,0
939,0
720,0
837,0
1863,0
398,0
1360,0
1784,0
3544,0
2457,0
2261,0
435,0
3490,0
3631,0
2297,0
164,0
200,0
2505,0
2494,0
2246,0
2821,0
211,0
1471,0
2277,0
962,0
2841,0
751,0
3308,0
1455,0
1891,0
2544,0
3676,0
1566,0
1060,0
870,0
820,0
484,0
2203,0
1886,0
3067,0
716,0
1290,0
1729,0
3545,0
1713,0
1335,0
797,0
2192,0
0,0
2264,0
2091,0
800,0
212,0
56,0
3223,0
2459,0
2045,0
1105,0
1700,0
3652,0
1252,0
199,0
2364,0
207,0
594,0
33,0
860,0
1116,0
1548,0
3056,0
2468,0
2907,0
2339,0
760,0
1563,0
3382,0
282,0
3659,0
3361,0
3299,0
421,0
3171,0
2397,0
3479,0
1035,0
1628,0
2073,0
2607,0
2190,0
2217,0
2411,0
3629,0
1445,0
2977,0
3593,0
3347,0
32,0
311,0
25,0
2978,0
1861,0
1004,0
1520,0
1665,0
2962,0
1489,0
180,0
256,0
778,0
3434,0
2290,0
2530,0
1553,0
2853,0
3516,0
419,0
1654,0
811,0
3476,0
468,0
2814,0
1375,0
2340,0
1748,0
890,0
3104,0
777,0
2801,0
1088,0
3055,0
770,0
796,0
2463,0
1551,0
3278,0
1049,0
2994,0
3591,0
1710,0
3193,0
2451,0
1939,0
1637,0
2140,0
3611,0
3118,0
2809,0
1001,0
3029,0
128,0
1739,0
3159,0
3339,0
3440,0
3021,0
703,0
3230,0
3677,0
3375,0
1633,0
2197,0
2549,0
2104,0
3215,0
481,0
3451,0
755,0
3406,0
1535,0
3146,0
3192,0
855,0
1308,0
2802,0
2199,0
3519,0
1248,0
1314,0
2713,0
1244,0
2294,0
1825,0
3483,0
542,0
975,0
3371,0
2759,0
1837,0
3115,0
1638,0
414,0
1677,0
2719,0
722,0
182,0
2142,0
1640,0
688,0
296,0
3167,0
2695,0
1223,0
1380,0
673,0
776,0
1459,0
208,0
255,0
2604,0
3419,0
3614,0
2179,0
2477,0
1481,0
2971,0
361,0
1525,0
702,0
1826,0
1843,0
1619,0
2164,0
917,0
717,0
2674,0
39,0
321,0
1958,0
2784,0
3520,0
443,0
2998,0
3019,0
1848,0
3592,0
2913,0
1981,0
2400,0
1709,0
2766,0
2641,0
119,0
2252,0
941,0
3175,0
2117,0
1161,0
982,0
2260,0
2202,0
144,0
2768,0
830,0
1733,0
3037,0
3444,0
22,0
2736,0
1727,0
1799,0
2642,0
3014,0
675,0
2038,0
1324,0
2683,0
3576,0
1266,0
1823,0
1227,0
522,0
575,0
513,0
1679,0
3187,0
2676,0
18,0
2534,0
898,0
1217,0
3086,0
871,0
1185,0
1347,0
331,0
181,0
1476,0
1391,0
407,0
3275,0
1577,0
2880,0
3462,0
3475,0
684,0
2059,0
3020,0
177,0
158,0
2253,0
3094,0
1575,0
573,0
1618,0
3164,0
3312,0
1802,0
2706,0
544,0
854,0
1038,0
169,0
3495,0
1715,0
