2864,0
2214,0
2749,0
1119,1
2143,0
1988,0
3161,0
1215,0
735,1
1370,1
1137,1
1884,0
472,1
2175,0
1608,0
642,1
1522,0
2184,0
3328,0
21,1
598,0
1603,0
1503,0
1422,1
1680,1
17,1
658,1
1221,0
417,1
1996,0
2767,0
545,0
2629,0
3638,0
2568,0
1755,0
433,1
550,0
514,1
844,1
1006,1
2778,0
2402,0
2770,0
3316,0
219,1
3110,0
2205,0
2146,0
2315,0
2528,0
1094,1
2733,0
2849,0
3048,0
1241,0
847,1
2156,0
538,1
2201,0
3234,0
1458,0
3567,1
2509,0
1428,1
3251,0
3512,0
3287,0
625,1
3177,0
1967,0
3213,0
1949,0
708,0
3060,0
3298,0
1920,0
828,0
1237,1
420,1
1256,1
2600,0
861,1
1464,1
3189,0
2116,0
15,1
2148,0
809,1
3326,0
1074,0
1337,1
289,1
2526,0
2636,1
1685,0
3237,0
2986,1
3507,0
3574,0
1359,1
312,1
3221,0
3200,0
2634,0
1036,1
2437,0
2878,0
2661,1
793,1
695,1
2931,0
779,1
1059,1
492,0
3252,0
842,1
3121,0
3470,0
606,1
3208,0
3608,0
1890,0
2598,0
977,1
174,1
3525,0
1214,0
2033,0
2237,1
1289,1
3092,0
526,1
2438,0
534,1
2191,0
748,1
1296,1
3529,0
901,1
456,1
1416,0
1882,0
3074,1
2061,0
1201,1
305,1
2330,0
2632,0
921,1
518,1
3015,0
3173,0
1358,1
2226,0
2362,0
1411,1
3597,0
3341,0
649,1
3580,0
2123,0
1,1
2949,0
863,0
1757,0
523,0
2580,0
2223,0
2718,0
2134,0
3320,0
2795,0
2302,0
313,1
1301,1
2525,0
1635,0
1118,1
1026,1
595,1
1136,1
1382,1
1374,0
335,1
624,1
1538,0
1064,0
474,1
1944,0
241,1
746,1
2981,0
1465,0
2206,0
2215,0
2511,0
2283,0
1599,0
1351,0
3149,0
1661,0
932,1
2602,0
879,0
2716,0
1925,0
1366,1
1488,0
1999,0
3503,0
1579,0
1128,1
1354,1
618,1
763,1
273,1
1605,0
1817,0
2587,0
795,1
1875,0
743,1
337,1
430,1
780,1
1523,1
3242,0
3630,0
2029,0
2812,0
2228,0
2705,0
499,0
1564,0
3560,0
1389,1
2024,0
569,1
1046,1
2212,1
2747,0
1632,0
2183,0
958,1
1243,1
2637,1
1332,0
3210,0
759,1
2957,0
2639,0
2077,0
2828,0
351,0
1267,0
2863,0
1954,0
1928,0
300,1
214,0
3607,0
2991,0
392,1
2229,0
1696,0
2236,0
122,1
2659,0
3513,0
1624,0
548,1
3378,0
276,1
1703,0
2691,0
926,1
57,1
1841,0
3428,0
3203,0
1264,1
1269,1
3353,0
108,1
3077,0
2710,0
14,1
2883,0
714,0
1598,0
2354,0
2844,0
3079,0
173,1
2894,0
3653,0
3031,1
1885,0
1441,1
3265,0
2622,0
1646,0
2521,0
1002,1
541,1
1409,0
2693,0
1219,1
907,1
1401,1
773,0
2072,0
376,0
972,1
3168,0
2311,0
585,1
442,1
3178,0
1692,0
1761,0
1115,1
1807,0
1529,0
3396,0
2895,0
914,1
3342,0
340,1
2176,0
3009,1
976,1
2540,0
373,0
83,0
2508,0
3172,0
3418,0
1948,0
1499,0
3463,0
656,1
896,1
951,1
1625,1
1180,1
2524,0
3288,0
923,0
561,0
405,1
229,1
227,1
558,1
1141,1
2873,0
3125,0
1101,1
2031,0
1726,0
55,1
2387,0
1751,0
3139,0
1452,1
1437,1
1816,0
